seed,episodes_done,total_time_s,avg_reward_per_ep,std_reward_per_ep,avg_time_per_ep,total_forward_calls,total_backward_calls
0,50,0.3217897415161133,-14.6,16.39634105524766,0.006435794830322266,6016,6016
1,50,0.28567004203796387,-19.2,12.936769303036986,0.005713400840759278,5446,5446
